Index,cell_type_00,cell_type_01,cell_type,cell_type_02
359_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
360_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
361_RNA,NK,NK_RNA,NK,NK_RNA
362_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
363_RNA,Treg,Treg_RNA,CD4,CD4_RNA
364_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
365_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
366_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
367_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
368_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
369_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
370_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
371_RNA,NK,NK_RNA,NK,NK_RNA
372_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
373_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
374_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
375_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
376_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
377_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
378_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
379_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
380_RNA,NK,NK_RNA,NK,NK_RNA
381_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
382_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
383_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
384_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
385_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
386_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
387_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
388_RNA,Treg,Treg_RNA,CD4,CD4_RNA
389_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
390_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
391_RNA,Treg,Treg_RNA,CD4,CD4_RNA
392_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
393_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
394_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
395_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
396_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
397_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
398_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
399_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
400_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
401_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
402_RNA,gdT,gdT_RNA,CD8,CD8_RNA
403_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
404_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
405_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
406_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
407_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
408_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
409_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
410_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
411_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
412_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
413_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
414_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
415_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
416_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
417_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
418_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
419_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
420_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
421_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
422_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
423_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
424_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
425_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
426_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
427_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
428_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
429_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
430_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
431_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
432_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
433_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
434_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
435_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
436_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
437_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
438_RNA,Treg,Treg_RNA,CD4,CD4_RNA
439_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
440_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
441_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
442_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
443_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
444_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
445_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
446_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
447_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
448_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
449_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
450_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
451_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
452_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
453_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
454_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
455_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
456_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
457_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
458_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
459_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
460_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
461_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
462_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
463_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
464_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
465_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
466_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
467_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
468_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
469_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
470_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
471_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
472_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
473_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
474_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
475_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
476_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
477_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
478_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
479_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
480_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
481_RNA,gdT,gdT_RNA,CD8,CD8_RNA
482_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
483_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
484_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
485_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
486_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
487_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
488_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
489_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
490_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
491_RNA,NK,NK_RNA,NK,NK_RNA
492_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
493_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
494_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
495_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
496_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
497_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
498_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
499_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
500_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
501_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
502_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
503_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
504_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
505_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
506_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
507_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
508_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
509_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
510_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
511_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
512_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
513_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
514_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
515_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
516_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
517_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
518_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
519_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
520_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
521_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
522_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
523_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
524_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
525_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
526_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
527_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
528_RNA,NK,NK_RNA,NK,NK_RNA
529_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
530_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
531_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
532_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
533_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
534_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
535_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
536_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
537_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
538_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
539_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
540_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
541_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
542_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
543_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
544_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
545_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
546_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
547_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
548_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
549_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
550_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
551_RNA,NK,NK_RNA,NK,NK_RNA
552_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
553_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
554_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
555_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
556_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
557_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
558_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
559_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
560_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
561_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
562_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
563_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
564_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
565_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
566_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
567_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
568_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
569_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
570_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
571_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
572_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
573_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
574_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
575_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
576_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
577_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
578_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
579_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
580_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
581_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
582_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
583_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
584_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
585_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
586_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
587_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
588_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
589_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
590_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
591_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
592_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
593_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
594_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
595_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
596_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
597_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
598_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
599_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
600_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
601_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
602_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
603_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
604_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
605_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
606_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
607_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
608_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
609_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
610_RNA,NK,NK_RNA,NK,NK_RNA
611_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
612_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
613_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
614_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
615_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
616_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
617_RNA,Treg,Treg_RNA,CD4,CD4_RNA
618_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
619_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
620_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
621_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
622_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
623_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
624_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
625_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
626_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
627_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
628_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
629_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
630_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
631_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
632_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
633_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
634_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
635_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
636_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
637_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
638_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
639_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
640_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
641_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
642_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
643_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
644_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
645_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
646_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
647_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
648_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
649_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
650_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
651_RNA,gdT,gdT_RNA,CD8,CD8_RNA
652_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
653_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
654_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
655_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
656_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
657_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
658_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
659_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
660_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
661_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
662_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
663_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
664_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
665_RNA,NK,NK_RNA,NK,NK_RNA
666_RNA,gdT,gdT_RNA,CD8,CD8_RNA
667_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
668_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
669_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
670_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
671_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
672_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
673_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
674_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
675_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
676_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
677_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
678_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
679_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
680_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
681_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
682_RNA,Treg,Treg_RNA,CD4,CD4_RNA
683_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
684_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
685_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
686_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
687_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
688_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
689_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
690_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
691_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
692_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
693_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
694_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
695_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
696_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
697_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
698_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
699_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
700_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
701_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
702_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
703_RNA,Treg,Treg_RNA,CD4,CD4_RNA
704_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
705_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
706_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
707_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
708_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
709_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
710_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
711_RNA,NK,NK_RNA,NK,NK_RNA
712_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
713_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
714_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
715_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
716_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
717_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
718_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
