Index,cell_type_00,cell_type_01,cell_type,cell_type_02
333_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
334_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
335_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
336_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
337_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
338_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
339_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
340_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
341_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
342_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
343_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
344_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
345_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
346_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
347_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
348_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
349_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
350_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
351_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
352_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
353_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
354_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
355_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
356_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
357_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
358_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
359_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
360_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
361_ATAC,NK,NK_ATAC,NK,NK_ATAC
362_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
363_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
364_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
365_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
366_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
367_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
368_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
369_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
370_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
371_ATAC,NK,NK_ATAC,NK,NK_ATAC
372_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
373_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
374_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
375_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
376_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
377_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
378_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
379_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
380_ATAC,NK,NK_ATAC,NK,NK_ATAC
381_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
382_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
383_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
384_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
385_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
386_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
387_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
388_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
389_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
390_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
391_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
392_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
393_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
394_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
395_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
396_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
397_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
398_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
399_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
400_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
401_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
402_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
403_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
404_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
405_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
406_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
407_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
408_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
409_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
410_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
411_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
412_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
413_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
414_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
415_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
416_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
417_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
418_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
419_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
420_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
421_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
422_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
423_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
424_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
425_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
426_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
427_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
428_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
429_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
430_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
431_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
432_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
433_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
434_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
435_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
436_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
437_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
438_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
439_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
440_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
441_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
442_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
443_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
444_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
445_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
446_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
447_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
448_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
449_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
450_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
451_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
452_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
453_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
454_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
455_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
456_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
457_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
458_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
459_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
460_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
461_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
462_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
463_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
464_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
465_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
466_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
467_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
468_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
469_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
470_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
471_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
472_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
473_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
474_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
475_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
476_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
477_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
478_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
479_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
480_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
481_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
482_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
483_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
484_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
485_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
486_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
487_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
488_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
489_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
490_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
491_ATAC,NK,NK_ATAC,NK,NK_ATAC
492_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
493_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
494_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
495_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
496_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
497_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
498_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
499_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
500_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
501_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
502_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
503_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
504_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
505_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
506_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
507_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
508_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
509_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
510_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
511_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
512_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
513_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
514_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
515_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
516_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
517_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
518_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
519_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
520_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
521_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
522_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
523_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
524_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
525_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
526_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
527_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
528_ATAC,NK,NK_ATAC,NK,NK_ATAC
529_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
530_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
531_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
532_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
533_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
534_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
535_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
536_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
537_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
538_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
539_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
540_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
541_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
542_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
543_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
544_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
545_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
546_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
547_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
548_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
549_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
550_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
551_ATAC,NK,NK_ATAC,NK,NK_ATAC
552_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
553_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
554_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
555_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
556_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
557_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
558_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
559_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
560_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
561_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
562_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
563_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
564_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
565_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
566_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
567_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
568_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
569_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
570_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
571_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
572_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
573_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
574_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
575_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
576_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
577_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
578_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
579_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
580_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
581_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
582_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
583_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
584_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
585_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
586_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
587_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
588_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
589_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
590_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
591_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
592_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
593_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
594_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
595_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
596_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
597_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
598_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
599_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
600_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
601_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
602_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
603_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
604_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
605_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
606_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
607_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
608_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
609_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
610_ATAC,NK,NK_ATAC,NK,NK_ATAC
611_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
612_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
613_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
614_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
615_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
616_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
617_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
618_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
619_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
620_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
621_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
622_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
623_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
624_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
625_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
626_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
627_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
628_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
629_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
630_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
631_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
632_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
633_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
634_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
635_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
636_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
637_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
638_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
639_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
640_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
641_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
642_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
643_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
644_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
645_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
646_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
647_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
648_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
649_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
650_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
651_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
652_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
653_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
654_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
655_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
656_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
657_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
658_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
659_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
660_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
661_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
662_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
663_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
664_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
665_ATAC,NK,NK_ATAC,NK,NK_ATAC
666_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
667_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
