Index,cell_type_00,cell_type_01,cell_type,cell_type_02
505_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
506_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
507_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
508_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
509_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
511_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
512_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
515_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
516_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
517_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
520_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
521_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
522_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
523_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
524_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
525_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
527_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
530_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
532_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
533_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
534_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
535_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
536_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
537_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
538_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
539_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
540_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
541_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
542_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
543_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
545_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
548_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
549_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
551_ATAC,NK,NK_ATAC,NK,NK_ATAC
552_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
553_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
554_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
555_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
556_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
557_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
558_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
559_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
560_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
562_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
563_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
564_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
566_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
568_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
569_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
570_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
571_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
572_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
573_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
574_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
575_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
576_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
577_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
578_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
579_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
580_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
581_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
583_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
584_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
585_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
588_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
589_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
590_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
591_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
592_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
593_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
594_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
597_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
599_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
601_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
602_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
603_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
605_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
606_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
607_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
608_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
609_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
610_ATAC,NK,NK_ATAC,NK,NK_ATAC
612_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
614_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
615_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
616_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
618_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
619_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
621_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
622_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
623_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
625_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
626_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
627_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
628_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
629_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
630_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
631_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
634_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
635_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
636_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
637_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
638_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
641_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
643_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
644_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
645_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
649_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
650_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
651_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
652_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
653_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
654_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
656_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
657_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
658_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
659_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
660_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
661_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
662_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
663_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
665_ATAC,NK,NK_ATAC,NK,NK_ATAC
668_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
669_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
670_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
671_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
672_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
673_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
674_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
675_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
677_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
678_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
679_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
680_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
682_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
684_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
687_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
689_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
690_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
693_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
694_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
695_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
696_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
697_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
700_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
702_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
703_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
705_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
706_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
707_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
709_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
710_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
711_ATAC,NK,NK_ATAC,NK,NK_ATAC
712_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
713_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
714_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
717_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
718_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
721_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
723_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
724_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
725_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
726_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
727_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
728_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
729_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
732_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
733_ATAC,NK,NK_ATAC,NK,NK_ATAC
735_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
738_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
741_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
742_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
745_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
747_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
748_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
749_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
751_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
752_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
753_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
754_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
755_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
756_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
757_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
758_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
759_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
760_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
763_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
765_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
767_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
768_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
769_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
771_ATAC,NK,NK_ATAC,NK,NK_ATAC
772_ATAC,NK,NK_ATAC,NK,NK_ATAC
775_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
776_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
778_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
779_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
780_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
781_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
782_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
783_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
784_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
786_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
790_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
791_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
794_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
795_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
797_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
798_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
799_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
800_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
801_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
802_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
803_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
804_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
808_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
810_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
811_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
813_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
814_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
815_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
816_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
817_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
820_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
822_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
823_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
824_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
825_ATAC,NK,NK_ATAC,NK,NK_ATAC
826_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
827_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
828_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
829_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
830_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
831_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
832_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
834_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
836_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
837_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
841_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
842_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
845_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
848_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
849_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
851_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
852_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
854_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
855_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
856_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
858_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
859_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
860_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
862_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
864_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
866_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
867_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
868_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
870_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
873_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
874_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
875_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
876_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
877_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
878_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
879_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
880_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
882_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
883_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
884_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
886_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
887_ATAC,NK,NK_ATAC,NK,NK_ATAC
888_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
892_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
896_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
897_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
900_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
901_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
902_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
904_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
906_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
911_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
912_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
914_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
915_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
916_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
918_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
921_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
923_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
924_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
925_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
927_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
928_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
929_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
932_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
934_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
935_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
936_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
937_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
938_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
939_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
940_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
944_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
945_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
946_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
947_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
948_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
949_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
950_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
953_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
954_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
955_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
956_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
958_ATAC,NK,NK_ATAC,NK,NK_ATAC
959_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
960_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
964_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
965_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
966_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
967_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
969_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
970_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
971_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
972_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
973_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
974_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
975_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
976_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
978_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
979_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
980_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
981_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
982_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
983_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
