Index,cell_type_00,cell_type_01,cell_type,cell_type_02
529_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
530_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
533_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
534_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
535_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
536_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
537_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
539_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
540_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
541_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
542_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
545_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
546_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
548_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
549_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
550_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
551_RNA,NK,NK_RNA,NK,NK_RNA
552_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
554_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
555_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
556_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
557_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
558_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
559_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
560_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
561_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
563_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
565_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
568_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
569_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
570_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
571_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
572_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
573_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
576_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
577_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
578_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
579_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
580_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
583_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
584_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
585_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
586_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
587_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
588_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
589_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
590_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
591_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
592_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
593_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
594_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
595_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
596_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
597_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
599_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
602_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
603_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
605_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
606_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
608_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
610_RNA,NK,NK_RNA,NK,NK_RNA
611_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
612_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
614_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
616_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
618_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
621_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
623_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
624_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
626_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
628_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
629_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
630_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
631_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
633_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
634_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
635_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
637_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
638_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
639_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
640_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
641_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
643_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
644_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
645_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
646_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
648_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
649_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
651_RNA,gdT,gdT_RNA,CD8,CD8_RNA
653_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
654_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
659_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
660_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
661_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
662_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
663_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
664_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
666_RNA,gdT,gdT_RNA,CD8,CD8_RNA
668_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
670_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
671_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
672_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
675_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
676_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
677_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
678_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
679_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
681_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
684_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
685_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
686_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
688_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
689_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
690_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
691_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
692_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
694_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
695_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
696_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
697_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
698_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
699_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
700_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
701_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
702_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
703_RNA,Treg,Treg_RNA,CD4,CD4_RNA
704_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
705_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
708_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
709_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
710_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
715_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
716_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
718_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
720_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
721_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
723_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
725_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
726_RNA,gdT,gdT_RNA,CD8,CD8_RNA
728_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
729_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
730_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
732_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
734_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
735_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
737_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
738_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
739_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
740_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
743_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
744_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
746_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
747_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
748_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
749_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
751_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
753_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
754_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
756_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
757_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
758_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
759_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
761_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
762_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
763_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
764_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
765_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
767_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
769_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
771_RNA,NK,NK_RNA,NK,NK_RNA
772_RNA,NK,NK_RNA,NK,NK_RNA
774_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
776_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
779_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
781_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
783_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
784_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
786_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
787_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
790_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
792_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
793_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
794_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
798_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
799_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
800_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
801_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
802_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
803_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
804_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
805_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
807_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
808_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
809_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
811_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
813_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
814_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
815_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
817_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
818_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
819_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
820_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
822_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
824_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
825_RNA,NK,NK_RNA,NK,NK_RNA
827_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
828_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
829_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
830_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
832_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
833_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
834_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
835_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
837_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
840_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
841_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
842_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
843_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
844_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
845_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
846_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
848_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
849_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
850_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
851_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
853_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
854_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
855_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
856_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
858_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
859_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
861_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
862_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
863_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
864_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
865_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
866_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
867_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
868_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
869_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
870_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
873_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
874_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
875_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
876_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
877_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
881_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
882_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
884_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
885_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
886_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
887_RNA,NK,NK_RNA,NK,NK_RNA
891_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
893_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
894_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
895_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
896_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
898_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
899_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
901_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
902_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
904_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
905_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
906_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
907_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
908_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
909_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
910_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
911_RNA,gdT,gdT_RNA,CD8,CD8_RNA
912_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
916_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
917_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
918_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
920_RNA,gdT,gdT_RNA,CD8,CD8_RNA
922_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
923_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
924_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
925_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
926_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
928_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
929_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
930_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
933_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
934_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
935_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
936_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
937_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
938_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
939_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
941_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
942_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
943_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
944_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
946_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
947_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
948_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
949_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
950_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
952_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
953_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
954_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
955_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
956_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
959_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
961_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
962_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
963_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
965_RNA,Treg,Treg_RNA,CD4,CD4_RNA
966_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
968_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
969_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
971_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
972_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
973_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
974_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
977_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
978_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
979_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
980_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
981_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
983_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
985_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
986_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
987_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
988_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
989_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
990_RNA,NK,NK_RNA,NK,NK_RNA
991_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
992_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
994_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
995_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
996_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
997_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
998_RNA,gdT,gdT_RNA,CD8,CD8_RNA
999_RNA,NK,NK_RNA,NK,NK_RNA
1000_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
1002_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
1003_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
1004_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
1005_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
1006_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
1007_RNA,Treg,Treg_RNA,CD4,CD4_RNA
1008_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
1010_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
1012_RNA,NK,NK_RNA,NK,NK_RNA
1014_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
1015_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
1016_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
1018_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
1020_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
1022_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
1023_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
1024_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
1025_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
1026_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
1028_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
1030_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
